player_id;name;birth_date;role;year_date;years
100399;Nicolai J?rgensen;1991-01-15T00:00:00.000Z;striker;1991;24
294;;1974-05-28T00:00:00.000Z;goalkeeper;1974;41
126214;Mathew Allan Leckie;1991-02-04T00:00:00.000Z;midfield;1991;24
2970;;1982-07-27T00:00:00.000Z;defence;1982;33
2345;Maximilian Johannes ?tefan Nicu;1982-11-25T00:00:00.000Z;midfield;1982;33
34753;Deniz Y�lmaz;1988-02-26T00:00:00.000Z;midfield;1988;27
93559;;1992-11-04T00:00:00.000Z;striker;1992;23
28261;Jos? Manuel Jurado Mar�n;1986-06-29T00:00:00.000Z;striker;1986;29
61380;Mario Gavranovi?;1989-11-24T00:00:00.000Z;midfield;1989;26
106064;????;1987-05-11T00:00:00.000Z;defence;1987;28
36902;;1989-01-30T00:00:00.000Z;defence;1989;26
91059;Joshua Christian Kojo King;1992-01-15T00:00:00.000Z;midfield;1992;23
1573;;1982-04-05T00:00:00.000Z;midfield;1982;33
18248;;1982-07-31T00:00:00.000Z;midfield;1982;33
94030;;1992-08-16T00:00:00.000Z;midfield;1992;23
6764;Romeo Erwin Maurits Castelen;1983-05-03T00:00:00.000Z;midfield;1983;32
112935;Mark-Alexander Uth;1991-08-24T00:00:00.000Z;midfield;1991;24
31652;;1987-02-14T00:00:00.000Z;defence;1987;28
4155;;1976-06-26T00:00:00.000Z;goalkeeper;1976;39
24667;Roman Hubn�k;1984-06-06T00:00:00.000Z;defence;1984;31
37176;Robert Douglas Friend;1981-01-23T00:00:00.000Z;midfield;1981;34
24609;Hrvoje ?ale;1985-03-04T00:00:00.000Z;defence;1985;30
19194;;1983-11-29T00:00:00.000Z;midfield;1983;32
707;Hans Adu Sarpei;1976-06-28T00:00:00.000Z;defence;1976;39
85906;Danny Vieira da Costa;1993-07-13T00:00:00.000Z;defence;1993;22
362;;1978-08-08T00:00:00.000Z;defence;1978;37
25565;Ji?� B�lek;1983-11-04T00:00:00.000Z;defence;1983;32
77563;;1992-11-07T00:00:00.000Z;goalkeeper;1992;23
66319;???? ?????;1987-04-20T00:00:00.000Z;defence;1987;28
74844;;1992-12-21T00:00:00.000Z;midfield;1992;23
18654;;1986-01-29T00:00:00.000Z;midfield;1986;29
69377;;1991-03-15T00:00:00.000Z;striker;1991;24
44894;??? ??????;1985-08-05T00:00:00.000Z;midfield;1985;30
43817;;1991-01-23T00:00:00.000Z;defence;1991;24
32713;;1991-09-25T00:00:00.000Z;midfield;1991;24
156715;;1992-05-20T00:00:00.000Z;midfield;1992;23
74762;;1990-05-22T00:00:00.000Z;midfield;1990;25
58516;Lucas Ram�n Barrios C�ceres;1984-11-13T00:00:00.000Z;midfield;1984;31
57977;;1990-05-02T00:00:00.000Z;midfield;1990;25
55512;;1990-03-29T00:00:00.000Z;midfield;1990;25
94210;;1992-04-11T00:00:00.000Z;defence;1992;23
2374;Patrick Olaiya Olukayode Owomoyela;1979-11-05T00:00:00.000Z;defence;1979;36
82999;?? ??;1990-03-24T00:00:00.000Z;striker;1990;25
32597;????? ?????? ????????;1985-12-20T00:00:00.000Z;midfield;1985;30
599;Andreas Benjamin Hinkel;1982-03-26T00:00:00.000Z;defence;1982;33
19485;;1985-08-06T00:00:00.000Z;goalkeeper;1985;30
72094;;1992-04-25T00:00:00.000Z;midfield;1992;23
69950;;1991-06-19T00:00:00.000Z;goalkeeper;1991;24
103064;;1991-02-16T00:00:00.000Z;midfield;1991;24
47942;;1988-03-28T00:00:00.000Z;midfield;1988;27
597;???? ????????? ????????;1981-05-01T00:00:00.000Z;striker;1981;34
55210;;1985-09-02T00:00:00.000Z;midfield;1985;30
119988;Michael Javier Ortega Dieppa;1991-04-06T00:00:00.000Z;striker;1991;24
85960;;1990-08-01T00:00:00.000Z;midfield;1990;25
322;;1976-04-08T00:00:00.000Z;goalkeeper;1976;39
92989;;1992-12-12T00:00:00.000Z;midfield;1992;23
48867;;1988-01-09T00:00:00.000Z;defence;1988;27
153637;;1993-03-31T00:00:00.000Z;midfield;1993;22
94148;;1994-01-12T00:00:00.000Z;striker;1994;21
56097;;1990-06-05T00:00:00.000Z;striker;1990;25
36348;;1989-01-12T00:00:00.000Z;defence;1989;26
56360;Jan ?im?nek;1987-02-20T00:00:00.000Z;defence;1987;28
193554;Jakub ?wierczok;1992-12-28T00:00:00.000Z;midfield;1992;23
3393;Mika?l Samy Silvestre;1977-08-09T00:00:00.000Z;defence;1977;38
47597;;1990-01-20T00:00:00.000Z;goalkeeper;1990;25
95295;Samed Ye?il;1994-05-25T00:00:00.000Z;midfield;1994;21
87268;;1991-03-13T00:00:00.000Z;defence;1991;24
52947;Breno Vin�cius Rodrigues Borges;1989-10-13T00:00:00.000Z;defence;1989;26
57990;;1990-08-10T00:00:00.000Z;defence;1990;25
5586;???? ????;1982-03-21T00:00:00.000Z;defence;1982;33
87650;;1992-01-05T00:00:00.000Z;midfield;1992;23
157058;;1991-11-29T00:00:00.000Z;midfield;1991;24
34393;Vedran ?orluka;1986-02-05T00:00:00.000Z;defence;1986;29
40109;Rouven Kai Sattelmaier;1987-08-07T00:00:00.000Z;goalkeeper;1987;28
53719;;1991-07-29T00:00:00.000Z;midfield;1991;24
68574;???;1984-03-02T00:00:00.000Z;midfield;1984;31
60443;;1991-03-14T00:00:00.000Z;midfield;1991;24
62934;;1991-07-16T00:00:00.000Z;defence;1991;24
93604;;1992-08-30T00:00:00.000Z;defence;1992;23
85961;;1993-01-18T00:00:00.000Z;midfield;1993;22
67407;;1989-09-30T00:00:00.000Z;midfield;1989;26
118161;;1993-07-12T00:00:00.000Z;goalkeeper;1993;22
130227;;1993-02-03T00:00:00.000Z;midfield;1993;22
110036;;1993-08-15T00:00:00.000Z;defence;1993;22
41511;Denni Robin Avdi?;1988-09-05T00:00:00.000Z;midfield;1988;27
85946;;1993-02-12T00:00:00.000Z;midfield;1993;22
13917;Armando Gon?alves Teixeira;1976-09-25T00:00:00.000Z;midfield;1976;39
83191;;1991-11-06T00:00:00.000Z;striker;1991;24
53116;;1989-02-05T00:00:00.000Z;goalkeeper;1989;26
17352;Carlos Alberto Alves Garcia;1982-09-06T00:00:00.000Z;midfield;1982;33
1270;;1982-08-18T00:00:00.000Z;midfield;1982;33
52093;;1988-01-04T00:00:00.000Z;goalkeeper;1988;27
148096;;1994-01-31T00:00:00.000Z;goalkeeper;1994;21
692;;1980-05-02T00:00:00.000Z;midfield;1980;35
22832;Daniel Munthe Agger;1984-12-12T00:00:00.000Z;defence;1984;31
3788;;1981-08-14T00:00:00.000Z;midfield;1981;34
13616;Andrew Gordon Wilkinson;1984-08-06T00:00:00.000Z;defence;1984;31
3195;Jermaine Lloyd Pennant;1983-01-15T00:00:00.000Z;midfield;1983;32
35855;Cameron Zishan Rana-Jerome;1986-08-14T00:00:00.000Z;midfield;1986;29
28245;Kenwyne Joel Jones;1984-10-05T00:00:00.000Z;midfield;1984;31
46831;;1987-09-03T00:00:00.000Z;midfield;1987;28
1327;;1981-07-15T00:00:00.000Z;midfield;1981;34
9500;David James Marshall;1985-03-05T00:00:00.000Z;goalkeeper;1985;30
34559;Matthew Thomas Connolly;1987-09-24T00:00:00.000Z;defence;1987;28
39518;Ben Howard Turner;1988-08-21T00:00:00.000Z;defence;1988;27
63821;Aron Einar Gunnarsson;1989-09-22T00:00:00.000Z;midfield;1989;26
128375;???;1989-10-06T00:00:00.000Z;striker;1989;26
3762;Peter Michael Whittingham;1984-09-08T00:00:00.000Z;striker;1984;31
3297;Craig Douglas Bellamy;1979-07-13T00:00:00.000Z;midfield;1979;36
238585;;1995-06-30T00:00:00.000Z;defence;1995;20
25834;Joseph Peter Lewis;1987-10-06T00:00:00.000Z;goalkeeper;1987;28
3640;Mark Alexander Hudson;1982-03-30T00:00:00.000Z;defence;1982;33
14746;Donald Cowie;1983-02-15T00:00:00.000Z;midfield;1983;32
39908;Rudolphe Gestede;1988-10-09T00:00:00.000Z;midfield;1988;27
39705;Nicholas David Maynard;1986-12-11T00:00:00.000Z;midfield;1986;29
12401;Thomas William Smith;1980-05-22T00:00:00.000Z;midfield;1980;35
4070;Liam Matthew Ridgewell;1984-07-21T00:00:00.000Z;defence;1984;31
19721;????? ?????;1984-10-02T00:00:00.000Z;defence;1984;31
53360;Jay Enrique Rodr�guez;1989-07-29T00:00:00.000Z;midfield;1989;26
15164;;1984-10-23T00:00:00.000Z;goalkeeper;1984;31
70131;Ond?ej ?el?stka;1989-06-18T00:00:00.000Z;defence;1989;26
16576;Carlos Javier Cu?llar Jim?nez;1981-08-23T00:00:00.000Z;defence;1981;34
169090;;1993-03-05T00:00:00.000Z;midfield;1993;22
63422;;1994-03-20T00:00:00.000Z;midfield;1994;21
3580;Aaron William Hughes;1979-11-08T00:00:00.000Z;defence;1979;36
3259;Damien Anthony Duff;1979-03-02T00:00:00.000Z;midfield;1979;36
130108;;1992-06-02T00:00:00.000Z;striker;1992;23
65;??????? ????????;1981-01-30T00:00:00.000Z;midfield;1981;34
67339;David Adam Stockdale;1985-09-28T00:00:00.000Z;goalkeeper;1985;30
51318;Matthew Anthony Briggs;1991-03-09T00:00:00.000Z;defence;1991;24
6106;???????? ???????????;1977-03-06T00:00:00.000Z;midfield;1977;38
37934;Hugo Rodallega Mart�nez;1985-07-25T00:00:00.000Z;midfield;1985;30
39642;Bryan Jafet Ruiz Gonz�lez;1985-08-18T00:00:00.000Z;midfield;1985;30
29712;;1986-10-24T00:00:00.000Z;goalkeeper;1986;29
67303;Russell Kenneth Alexander Martin;1986-01-04T00:00:00.000Z;defence;1986;29
12127;Michael Thomas Turner;1983-11-09T00:00:00.000Z;defence;1983;32
12704;;1984-06-16T00:00:00.000Z;defence;1984;31
43193;;1988-12-18T00:00:00.000Z;midfield;1988;27
24589;;1982-05-20T00:00:00.000Z;striker;1982;33
45395;Jonathan Mark Howson;1988-05-21T00:00:00.000Z;midfield;1988;27
49327;Bradley Paul Johnson;1987-04-28T00:00:00.000Z;midfield;1987;28
129078;Nathan Daniel Jerome Redmond;1994-03-06T00:00:00.000Z;midfield;1994;21
41355;;1989-01-27T00:00:00.000Z;midfield;1989;26
49319;Mark John Bunn;1984-11-16T00:00:00.000Z;goalkeeper;1984;31
67252;;1990-03-06T00:00:00.000Z;defence;1990;25
38073;Martin Tony Waikwa Olsson;1988-05-17T00:00:00.000Z;defence;1988;27
39827;Jacob Luke Butterfield;1990-06-10T00:00:00.000Z;midfield;1990;25
4219;;1983-12-13T00:00:00.000Z;midfield;1983;32
12384;Alexander Banor Tettey;1986-04-04T00:00:00.000Z;midfield;1986;29
71020;Luciano H?ctor Becchio;1983-12-28T00:00:00.000Z;midfield;1983;32
93056;Emmanuel Yaw Frimpong;1992-01-10T00:00:00.000Z;midfield;1992;23
159471;Serge David Gnabry;1995-07-14T00:00:00.000Z;midfield;1995;20
110867;Jed John Steer;1992-09-23T00:00:00.000Z;goalkeeper;1992;23
87282;?????????? ?????;1990-02-03T00:00:00.000Z;midfield;1990;25
94655;Jordan Nathaniel Bowery;1991-07-02T00:00:00.000Z;midfield;1991;24
102132;Nicklas Helenius Jensen;1991-05-08T00:00:00.000Z;midfield;1991;24
3406;Ryan Joseph Giggs;1973-11-29T00:00:00.000Z;midfield;1973;42
61891;F�bio Pereira da Silva;1990-07-09T00:00:00.000Z;defence;1990;25
12709;Daniel Leon Gabbidon;1979-08-08T00:00:00.000Z;defence;1979;36
77559;Dean William Moxey;1986-01-14T00:00:00.000Z;defence;1986;29
63285;Kagisho Evidence Dikgacoi;1984-11-24T00:00:00.000Z;midfield;1984;31
33249;;1988-01-29T00:00:00.000Z;striker;1988;27
12693;;1982-12-05T00:00:00.000Z;striker;1982;33
67202;Aaron Thomas Wilbraham;1979-10-21T00:00:00.000Z;midfield;1979;36
12682;;1978-03-10T00:00:00.000Z;goalkeeper;1978;37
33942;;1986-03-03T00:00:00.000Z;defence;1986;29
3131;Kevin Mark Phillips;1973-07-25T00:00:00.000Z;midfield;1973;42
3875;Jermain Colin Defoe;1982-10-07T00:00:00.000Z;midfield;1982;33
40205;;1985-05-25T00:00:00.000Z;midfield;1985;30
26946;;1980-09-20T00:00:00.000Z;striker;1980;35
36350;Francisco Javier Garc�a Fern�ndez;1987-02-08T00:00:00.000Z;midfield;1987;28
26443;Jon�s Manuel Guti?rrez;1983-07-05T00:00:00.000Z;midfield;1983;32
39909;;1986-04-15T00:00:00.000Z;striker;1986;29
3276;Foluwashola Ameobi;1981-10-12T00:00:00.000Z;midfield;1981;34
3220;;1980-09-24T00:00:00.000Z;defence;1980;35
3785;Scott Matthew Parker;1980-10-13T00:00:00.000Z;midfield;1980;35
61694;Neil Leonard Dula Etheridge;1990-02-07T00:00:00.000Z;goalkeeper;1990;25
51040;Alexander Ka?anikli?;1991-08-13T00:00:00.000Z;midfield;1991;24
228370;;1997-01-26T00:00:00.000Z;striker;1997;18
14178;David Owen Vaughan;1983-02-18T00:00:00.000Z;midfield;1983;32
28801;Peter Iain Ramage;1983-11-22T00:00:00.000Z;defence;1983;32
158697;;1993-10-22T00:00:00.000Z;midfield;1993;22
44983;Daniel Gosling;1990-02-02T00:00:00.000Z;midfield;1990;25
4383;Johan Erik Calvin Elmander;1981-05-27T00:00:00.000Z;midfield;1981;34
160080;;1990-11-29T00:00:00.000Z;midfield;1990;25
29158;Andrew Derek Taylor;1986-08-01T00:00:00.000Z;defence;1986;29
81202;Craig Stephen Noone;1987-11-17T00:00:00.000Z;midfield;1987;28
203412;;1993-03-16T00:00:00.000Z;midfield;1993;22
38003;;1989-02-11T00:00:00.000Z;defence;1989;26
90964;Joseph Bennett;1990-03-28T00:00:00.000Z;defence;1990;25
61568;Jack David Collison;1988-10-02T00:00:00.000Z;midfield;1988;27
33951;S?bastien Aymar Bassong Nguena;1986-07-09T00:00:00.000Z;defence;1986;29
67322;Anthony Neil James Pilkington;1988-06-06T00:00:00.000Z;midfield;1988;27
31553;Daniel Fox;1986-05-29T00:00:00.000Z;defence;1986;29
29434;;1986-01-14T00:00:00.000Z;midfield;1986;29
145922;Jonathon Patrick Flanagan;1993-01-01T00:00:00.000Z;defence;1993;22
33822;Jimmy Boubou K?b?;1984-01-19T00:00:00.000Z;midfield;1984;31
25542;Elsad Zveroti?;1986-10-31T00:00:00.000Z;defence;1986;29
60603;;1989-10-28T00:00:00.000Z;defence;1989;26
123536;Simon William Moore;1990-05-19T00:00:00.000Z;goalkeeper;1990;25
15904;;1985-11-14T00:00:00.000Z;defence;1985;30
129688;?? ?;1992-12-14T00:00:00.000Z;midfield;1992;23
42513;;1988-01-26T00:00:00.000Z;midfield;1988;27
91956;Magaye Serigne Falilou Dit Nelson Gueye;1990-07-06T00:00:00.000Z;midfield;1990;25
46741;David Luiz Moreira Marinho;1987-04-22T00:00:00.000Z;defence;1987;28
22801;Guilherme do Prado Raymundo;1981-12-31T00:00:00.000Z;striker;1981;34
3775;;1981-04-29T00:00:00.000Z;defence;1981;34
13443;Lee Michael John Camp;1984-08-22T00:00:00.000Z;goalkeeper;1984;31
6107;Abdoulaye Diagne-Faye;1978-02-26T00:00:00.000Z;defence;1978;37
31535;;1986-11-28T00:00:00.000Z;midfield;1986;29
160348;Boumesca Tu? Na Bangna;1993-05-06T00:00:00.000Z;midfield;1993;22
120706;Joseph Mason;1991-05-13T00:00:00.000Z;midfield;1991;24
13350;Lewis Peter Price;1984-07-19T00:00:00.000Z;goalkeeper;1984;31
41665;;1988-10-21T00:00:00.000Z;defence;1988;27
130216;Daniel Mark Alfei;1992-02-23T00:00:00.000Z;defence;1992;23
199528;Joshua Murphy;1995-02-24T00:00:00.000Z;midfield;1995;20
183284;Ryan Stuart Clayton Inniss;1995-06-05T00:00:00.000Z;defence;1995;20
3804;Carlo James Nash;1973-09-13T00:00:00.000Z;goalkeeper;1973;42
81793;???;1985-12-19T00:00:00.000Z;midfield;1985;30
45631;;1983-05-25T00:00:00.000Z;midfield;1983;32
104941;Mohamed Nagy Ismail;1984-10-30T00:00:00.000Z;midfield;1984;31
62094;James Henry Tavernier;1991-01-27T00:00:00.000Z;defence;1991;24
207037;;1994-04-13T00:00:00.000Z;defence;1994;21
169092;Daniel Anthony Johnson;1992-10-08T00:00:00.000Z;midfield;1992;23
206225;Isaac Scot Hayden;1995-03-22T00:00:00.000Z;defence;1995;20
227183;Samuel James Gallagher;1995-09-15T00:00:00.000Z;midfield;1995;20
183837;;1995-08-18T00:00:00.000Z;goalkeeper;1995;20
195488;Paulo Dino Gazzaniga;1992-01-02T00:00:00.000Z;goalkeeper;1992;23
229004;;1996-07-12T00:00:00.000Z;midfield;1996;19
71107;Dane Brekken Shea;1990-02-28T00:00:00.000Z;midfield;1990;25
130164;Jordan Lee Pickford;1994-03-07T00:00:00.000Z;goalkeeper;1994;21
98596;John Alberto Guidetti;1992-04-15T00:00:00.000Z;midfield;1992;23
18324;;1979-04-22T00:00:00.000Z;striker;1979;36
164389;Ruaridhri Donnelly;1992-02-18T00:00:00.000Z;midfield;1992;23
170540;Cody Joseph Cropper;1993-02-16T00:00:00.000Z;goalkeeper;1993;22
14013;Matthew Charles Fryatt;1986-03-05T00:00:00.000Z;midfield;1986;29
148376;;1994-08-15T00:00:00.000Z;midfield;1994;21
110861;;1992-06-29T00:00:00.000Z;midfield;1992;23
110864;Samuel Luke Johnstone;1993-03-25T00:00:00.000Z;goalkeeper;1993;22
140191;Ryan Marlowe B. Fredericks;1992-10-10T00:00:00.000Z;midfield;1992;23
124495;????????? ???????;1992-01-08T00:00:00.000Z;midfield;1992;23
202228;????? ????????;1995-09-26T00:00:00.000Z;defence;1995;20
116648;;1992-05-24T00:00:00.000Z;goalkeeper;1992;23
175745;Bradley Shaun Smith;1994-04-09T00:00:00.000Z;defence;1994;21
183281;Leo Alexander Chambers;1995-08-05T00:00:00.000Z;defence;1995;20
187285;Christofer Gurkan David;1993-03-06T00:00:00.000Z;striker;1993;22
242416;;1994-11-01T00:00:00.000Z;goalkeeper;1994;21
61012;;1991-03-02T00:00:00.000Z;midfield;1991;24
11365;;1982-08-28T00:00:00.000Z;defence;1982;33
197791;;1993-11-03T00:00:00.000Z;defence;1993;22
27577;Clinton Drew Dempsey;1983-03-09T00:00:00.000Z;striker;1983;32
54775;;1990-08-08T00:00:00.000Z;midfield;1990;25
42751;;1983-04-28T00:00:00.000Z;defence;1983;32
143851;Lee Paul Lucas;1992-06-10T00:00:00.000Z;midfield;1992;23
92109;Ryan Colin Shotton;1988-09-30T00:00:00.000Z;defence;1988;27
134270;Daniel Johnson Burn;1992-05-09T00:00:00.000Z;defence;1992;23
13412;;1981-04-12T00:00:00.000Z;midfield;1981;34
190831;Mats M?ller D?hli;1995-03-02T00:00:00.000Z;midfield;1995;20
73323;;1990-09-11T00:00:00.000Z;striker;1990;25
198513;;1995-02-22T00:00:00.000Z;midfield;1995;20
51088;Ignacio Mart�n Scocco;1985-05-29T00:00:00.000Z;midfield;1985;30
41242;;1989-04-01T00:00:00.000Z;midfield;1989;26
196562;;1994-11-21T00:00:00.000Z;defence;1994;21
174694;Marcos Paulo Mesquita Lopes;1995-12-28T00:00:00.000Z;striker;1995;20
3270;Joseph Michael Yobo;1980-09-06T00:00:00.000Z;defence;1980;35
69006;;1990-05-20T00:00:00.000Z;midfield;1990;25
110868;;1992-12-30T00:00:00.000Z;midfield;1992;23
141650;Larnell James Cole;1993-03-09T00:00:00.000Z;midfield;1993;22
132214;Jo?o Carlos Vila?a Teixeira;1993-01-18T00:00:00.000Z;midfield;1993;22
34944;???????????? ?????????;1988-03-12T00:00:00.000Z;midfield;1988;27
20975;Leroy Halirou Bohari Lita;1984-12-28T00:00:00.000Z;midfield;1984;31
169801;Cauley Martin Woodrow-Patching;1994-12-02T00:00:00.000Z;midfield;1994;21
3730;Kim Mikael K?llstr?m;1982-08-24T00:00:00.000Z;midfield;1982;33
225452;Patrick John Joseph Roberts;1997-02-05T00:00:00.000Z;midfield;1997;18
199522;Donervon Joseph Daniels;1993-11-24T00:00:00.000Z;defence;1993;22
259892;;1995-02-19T00:00:00.000Z;midfield;1995;20
141350;;1993-01-06T00:00:00.000Z;midfield;1993;22
13886;Henrique Hil�rio Meireles Sampaio;1975-10-21T00:00:00.000Z;goalkeeper;1975;40
5352;;1981-05-18T00:00:00.000Z;midfield;1981;34
249126;;1996-02-02T00:00:00.000Z;midfield;1996;19
200777;Alex David Pritchard;1993-05-03T00:00:00.000Z;striker;1993;22
131758;Jesse Pekka Joronen;1993-03-21T00:00:00.000Z;goalkeeper;1993;22
136368;George Christopher Williams;1995-09-07T00:00:00.000Z;striker;1995;20
169566;;1995-10-11T00:00:00.000Z;midfield;1995;20
203464;Jamar Kasheef Loza;1994-05-10T00:00:00.000Z;midfield;1994;21
121260;Conor Michael McAleny;1992-08-12T00:00:00.000Z;midfield;1992;23
238185;;1994-06-12T00:00:00.000Z;midfield;1994;21
325105;Thomas Lynn James;1996-04-15T00:00:00.000Z;defence;1996;19
197693;John David Swift;1995-05-08T00:00:00.000Z;midfield;1995;20
3698;Anton Julian Ferdinand;1985-02-18T00:00:00.000Z;defence;1985;30
136589;;1989-01-24T00:00:00.000Z;midfield;1989;26
15929;James Charles Mackie;1985-09-28T00:00:00.000Z;midfield;1985;30
4592;???;1981-02-25T00:00:00.000Z;striker;1981;34
28878;Ryan William Nelsen;1977-10-18T00:00:00.000Z;defence;1977;38
14007;Shaun Peter Derry;1977-12-06T00:00:00.000Z;midfield;1977;38
3118;Kieron Courtney Dyer;1978-12-29T00:00:00.000Z;striker;1978;37
7337;;1982-09-02T00:00:00.000Z;defence;1982;33
24862;Germain Agustien;1986-08-20T00:00:00.000Z;midfield;1986;29
39700;;1978-10-05T00:00:00.000Z;midfield;1978;37
4075;Luke Isaac Hunt Moore;1986-02-13T00:00:00.000Z;midfield;1986;29
90368;;1990-07-12T00:00:00.000Z;midfield;1990;25
5652;;1981-07-02T00:00:00.000Z;midfield;1981;34
3597;James Lee Duncan Carragher;1978-01-28T00:00:00.000Z;defence;1978;37
67346;Marc Peter Tierney;1985-08-23T00:00:00.000Z;defence;1985;30
29975;;1986-08-20T00:00:00.000Z;midfield;1986;29
74088;Declan Thomas Rudd;1991-01-16T00:00:00.000Z;goalkeeper;1991;24
33484;Leon Peter Barnett;1985-11-30T00:00:00.000Z;defence;1985;30
14792;;1983-01-25T00:00:00.000Z;midfield;1983;32
104725;Steven William Morison;1983-09-29T00:00:00.000Z;midfield;1983;32
30471;James Oliver Vaughan;1988-07-14T00:00:00.000Z;midfield;1988;27
54275;Andr? Clarindo dos Santos;1983-03-08T00:00:00.000Z;defence;1983;32
15378;??????? ?????? ?????????;1981-05-29T00:00:00.000Z;striker;1981;34
85935;;1989-04-22T00:00:00.000Z;midfield;1989;26
3130;Titus Malachi Bramble;1981-07-31T00:00:00.000Z;defence;1981;34
4095;Matthew Shaun Kilgallon;1984-01-08T00:00:00.000Z;defence;1984;31
4233;Adam Jay Federici;1985-01-31T00:00:00.000Z;goalkeeper;1985;30
30379;Kaspars Gork?s;1981-11-06T00:00:00.000Z;defence;1981;34
43853;Christopher Ross Gunter;1989-07-21T00:00:00.000Z;defence;1989;26
3634;Ian Patrick Harte;1977-08-31T00:00:00.000Z;defence;1977;38
47768;Alexander James Pearce;1988-11-09T00:00:00.000Z;defence;1988;27
16716;Danny Sean Guthrie;1987-04-18T00:00:00.000Z;midfield;1987;28
14041;Mikele Benjamin Leigertwood;1982-11-12T00:00:00.000Z;midfield;1982;33
14047;Joel Joshua Frederick McAnuff;1981-11-09T00:00:00.000Z;midfield;1981;34
65976;Thomas Henry Alex Robson-Kanu;1989-05-21T00:00:00.000Z;midfield;1989;26
46106;Glenville Adam James le Fondre;1986-12-02T00:00:00.000Z;midfield;1986;29
40614;Shaun Michael Cummings;1989-02-25T00:00:00.000Z;defence;1989;26
42284;Jay Anthony Tabb;1984-02-21T00:00:00.000Z;midfield;1984;31
66959;Simon Richard Church;1988-12-10T00:00:00.000Z;midfield;1988;27
12628;;1982-12-26T00:00:00.000Z;midfield;1982;33
69653;Garath James McCleary;1987-05-15T00:00:00.000Z;midfield;1987;28
13683;;1982-01-21T00:00:00.000Z;midfield;1982;33
4112;Rory John Delap;1976-07-06T00:00:00.000Z;midfield;1976;39
52191;;1988-05-02T00:00:00.000Z;goalkeeper;1988;27
3995;Gary Paul O'Neil;1983-05-18T00:00:00.000Z;midfield;1983;32
21496;Brett Trevor Holman;1984-03-27T00:00:00.000Z;striker;1984;31
61575;Eric Joseph Bradley Lichaj;1988-11-17T00:00:00.000Z;defence;1988;27
177892;;1993-09-21T00:00:00.000Z;striker;1993;22
49409;James Robert Perch;1985-09-28T00:00:00.000Z;defence;1985;30
18310;Beno?t Pierre David Assou-Ekotto;1984-03-24T00:00:00.000Z;defence;1984;31
3156;William Eric Gallas;1977-08-17T00:00:00.000Z;defence;1977;38
3151;;1973-09-06T00:00:00.000Z;goalkeeper;1973;42
3461;Jermaine Anthony Jenas;1983-02-18T00:00:00.000Z;midfield;1983;32
26633;??? ?? ??? ???? ?? ???? ??????;1981-12-30T00:00:00.000Z;goalkeeper;1981;34
19641;Emmerson Orlando Boyce;1979-09-24T00:00:00.000Z;defence;1979;36
3791;Gary Robert Caldwell;1982-04-12T00:00:00.000Z;defence;1982;33
9508;Shaun Richard Maloney;1983-01-24T00:00:00.000Z;midfield;1983;32
32217;Michael Francis Pollitt;1972-02-29T00:00:00.000Z;goalkeeper;1972;43
